ID,SALARY,SEX,EDUCATION,MARRIAGE,AGE,AVERAGE PAYMENT DELAY,DEFAULT
25327,"90,000.00",2,1,2,27,0,0
25328,"200,000.00",2,2,1,29,1,0
25329,"200,000.00",2,3,2,29,-1,0
25330,"30,000.00",2,2,2,25,0,1
25331,"180,000.00",2,1,2,27,0,0
25332,"30,000.00",2,2,1,28,0,0
25333,"520,000.00",2,1,2,28,-1,0
25334,"80,000.00",2,3,2,28,-1,0
25335,"120,000.00",2,3,1,28,0,0
25336,"360,000.00",2,1,2,27,-1,0
25337,"50,000.00",2,1,2,27,0,0
25338,"200,000.00",2,2,2,27,0,0
25339,"30,000.00",2,2,2,24,0,1
25340,"50,000.00",2,2,2,24,0,0
25341,"80,000.00",2,1,2,25,-2,0
25342,"50,000.00",2,2,2,25,0,0
25343,"120,000.00",2,2,2,26,-1,0
25345,"80,000.00",2,2,2,22,0,0
25346,"50,000.00",2,1,2,25,0,0
25347,"300,000.00",2,2,2,25,-2,0
25348,"100,000.00",2,1,2,26,0,0
25349,"80,000.00",2,2,2,26,-1,1
25350,"130,000.00",2,1,2,26,-1,0
25351,"80,000.00",2,2,2,27,0,0
25352,"160,000.00",2,1,2,27,1,1
25353,"130,000.00",2,1,2,27,0,0
25354,"30,000.00",2,1,1,23,-1,0
25355,"50,000.00",2,1,2,23,0,0
25356,"20,000.00",2,2,2,22,0,0
25357,"140,000.00",2,2,2,23,0,0
25358,"180,000.00",2,1,2,25,-1,0
25359,"400,000.00",2,3,2,26,0,0
25360,"260,000.00",2,2,2,26,-1,0
25361,"260,000.00",2,2,2,26,0,0
25362,"180,000.00",2,2,1,26,-1,0
25363,"160,000.00",2,1,2,27,1,0
25364,"20,000.00",2,2,2,25,2,0
25365,"30,000.00",2,2,1,25,0,0
25366,"250,000.00",2,2,1,25,0,0
25367,"80,000.00",2,1,2,25,0,0
25368,"90,000.00",2,1,2,24,0,0
25369,"50,000.00",2,1,2,28,-2,0
25370,"210,000.00",2,1,2,27,-1,0
25371,"200,000.00",2,1,2,27,0,0
25372,"320,000.00",2,2,2,28,0,0
25373,"200,000.00",2,1,1,32,-2,0
25374,"80,000.00",2,2,1,27,1,1
25375,"140,000.00",2,3,2,26,0,0
25376,"80,000.00",2,1,2,27,0,0
25377,"200,000.00",2,1,2,29,0,0
25378,"230,000.00",2,2,2,30,-1,1
25379,"230,000.00",2,1,2,28,0,0
25380,"20,000.00",2,3,1,26,0,0
25381,"90,000.00",2,2,1,27,0,0
25382,"130,000.00",2,2,1,26,2,1
25383,"320,000.00",2,2,2,29,-2,0
25384,"30,000.00",2,2,2,29,2,0
25385,"240,000.00",2,1,2,29,2,1
25386,"360,000.00",2,1,2,29,-1,0
25387,"30,000.00",2,1,2,28,0,0
25388,"240,000.00",2,3,2,28,2,1
25389,"320,000.00",2,1,2,28,-2,0
25390,"410,000.00",2,1,2,28,0,0
25391,"220,000.00",2,2,2,29,0,0
25392,"240,000.00",2,1,2,26,-2,0
25393,"200,000.00",2,1,2,26,-2,0
25395,"20,000.00",2,1,2,25,0,0
25396,"20,000.00",2,1,2,24,-1,0
25397,"300,000.00",2,2,2,26,-1,0
25398,"340,000.00",2,1,2,26,1,0
25399,"300,000.00",2,2,2,27,0,0
25400,"350,000.00",2,1,2,26,-2,0
25401,"20,000.00",2,1,2,24,2,1
25402,"90,000.00",2,1,2,24,0,0
25403,"80,000.00",2,2,1,27,0,1
25404,"20,000.00",2,2,1,28,0,0
25405,"240,000.00",2,1,2,28,0,0
25406,"150,000.00",2,1,2,27,-1,1
25407,"100,000.00",2,1,2,27,0,1
25408,"150,000.00",2,2,1,24,1,0
25409,"50,000.00",2,1,2,27,0,0
25410,"260,000.00",2,1,2,27,0,0
25411,"140,000.00",2,1,2,27,0,0
25412,"30,000.00",2,1,2,24,-1,0
25413,"90,000.00",2,2,2,23,0,0
25414,"50,000.00",2,2,1,23,0,1
25415,"230,000.00",2,2,2,31,-1,0
25416,"70,000.00",2,3,1,30,2,1
25417,"300,000.00",2,1,2,30,0,0
25418,"300,000.00",2,1,2,27,-1,0
25419,"110,000.00",2,1,2,29,0,1
25420,"30,000.00",2,2,2,27,0,0
25421,"20,000.00",2,2,2,27,2,1
25422,"30,000.00",2,1,2,22,-1,0
25423,"350,000.00",2,1,2,31,0,0
25424,"200,000.00",2,1,2,30,-1,0
25425,"200,000.00",2,1,2,31,-2,0
25426,"50,000.00",2,2,1,26,0,0
25427,"100,000.00",2,2,2,26,2,1
25428,"140,000.00",2,2,2,26,0,0
25429,"50,000.00",2,3,2,22,0,0
25430,"50,000.00",2,1,2,22,0,0
25431,"160,000.00",2,1,2,27,0,0
25432,"170,000.00",2,2,2,28,0,0
25433,"160,000.00",2,1,2,28,0,0
25434,"100,000.00",2,3,2,28,3,0
25435,"100,000.00",2,1,2,29,0,0
25436,"200,000.00",2,2,2,23,0,1
25437,"360,000.00",2,1,2,27,0,0
25438,"160,000.00",2,1,2,27,0,0
25439,"500,000.00",2,1,2,30,0,0
25440,"50,000.00",2,1,2,30,0,0
25441,"90,000.00",2,2,2,25,0,0
25442,"300,000.00",2,2,2,25,-2,0
25443,"120,000.00",2,1,2,28,0,1
25444,"300,000.00",2,1,2,28,-1,1
25445,"500,000.00",2,1,2,28,0,0
25446,"50,000.00",2,2,1,28,0,0
25447,"20,000.00",2,2,1,26,0,0
25448,"240,000.00",2,1,2,27,0,0
25449,"210,000.00",2,2,2,27,0,0
25450,"50,000.00",2,3,1,24,1,0
25451,"50,000.00",2,2,2,25,0,0
25452,"60,000.00",2,1,2,25,-1,0
25453,"310,000.00",2,2,2,28,0,0
25454,"140,000.00",2,1,2,28,0,1
25455,"320,000.00",2,2,1,27,-2,0
25456,"90,000.00",2,2,1,27,0,0
25457,"280,000.00",2,2,1,27,0,0
25458,"80,000.00",2,3,1,25,0,1
25459,"170,000.00",2,1,2,25,0,0
25460,"240,000.00",2,2,1,30,1,1
25461,"30,000.00",2,1,1,23,2,1
25462,"120,000.00",2,2,2,24,0,0
25463,"50,000.00",2,2,2,23,0,0
25464,"10,000.00",2,2,2,23,0,0
25465,"80,000.00",2,1,2,24,0,0
25466,"170,000.00",2,1,2,28,0,0
25467,"360,000.00",2,2,2,28,-2,1
25468,"110,000.00",2,1,1,33,2,1
25469,"210,000.00",2,2,1,34,0,0
25471,"200,000.00",2,2,1,34,-2,0
25472,"140,000.00",2,2,2,26,0,1
25473,"80,000.00",2,2,2,27,-1,1
25474,"240,000.00",2,3,1,24,0,0
25475,"50,000.00",2,2,1,29,0,0
25476,"80,000.00",2,1,2,28,0,0
25478,"50,000.00",2,1,2,24,-1,0
25479,"180,000.00",2,1,2,28,0,0
25480,"110,000.00",2,1,2,29,0,0
25481,"300,000.00",2,2,1,29,0,1
25483,"200,000.00",2,1,2,29,0,0
25484,"100,000.00",2,2,1,28,1,1
25485,"70,000.00",2,3,2,31,2,1
25486,"250,000.00",2,1,2,31,0,0
25487,"600,000.00",2,1,2,31,-2,0
25488,"320,000.00",2,2,1,31,0,0
25489,"180,000.00",2,2,2,31,0,0
25490,"110,000.00",2,1,2,27,0,0
25491,"20,000.00",2,1,2,22,1,0
25492,"60,000.00",2,3,2,22,-1,0
25493,"320,000.00",2,2,2,30,-1,0
25494,"320,000.00",2,1,2,29,0,0
25495,"110,000.00",2,2,2,29,0,0
25496,"80,000.00",2,3,2,28,0,0
25497,"500,000.00",2,3,2,29,0,0
25498,"190,000.00",2,3,2,31,-1,0
25499,"80,000.00",2,2,2,27,0,0
25500,"90,000.00",2,1,1,29,0,0
25501,"140,000.00",2,3,2,29,0,0
25502,"200,000.00",2,1,2,31,1,0
25503,"250,000.00",2,1,1,31,-1,0
25504,"260,000.00",2,1,1,32,1,0
25505,"220,000.00",2,2,2,28,-1,1
25506,"110,000.00",2,2,2,29,0,0
25507,"210,000.00",2,2,2,27,0,0
25508,"380,000.00",2,2,1,30,0,0
25509,"120,000.00",2,1,2,26,1,0
25510,"60,000.00",2,1,2,25,0,0
25511,"100,000.00",2,2,2,24,3,1
25512,"20,000.00",2,1,2,24,0,0
25513,"30,000.00",2,2,2,25,0,1
25514,"50,000.00",2,1,2,26,0,0
25515,"200,000.00",2,1,2,26,0,1
25516,"210,000.00",2,1,2,25,-1,0
25517,"240,000.00",2,2,2,25,-2,0
25518,"150,000.00",2,3,2,33,0,0
25519,"330,000.00",2,1,2,34,-2,0
25520,"280,000.00",2,2,2,34,-1,0
25521,"210,000.00",2,1,2,33,1,0
25522,"400,000.00",2,1,1,34,-2,0
25523,"200,000.00",2,1,2,33,0,0
25524,"60,000.00",2,2,1,32,0,0
25525,"50,000.00",2,2,1,34,0,0
25526,"360,000.00",2,1,2,31,-2,0
25527,"300,000.00",2,1,2,31,-2,0
25528,"10,000.00",2,2,2,33,-2,0
25529,"420,000.00",2,1,1,32,-1,0
25530,"220,000.00",2,3,2,32,0,0
25531,"130,000.00",2,2,1,34,2,1
25532,"200,000.00",2,1,1,34,-2,0
25533,"50,000.00",2,1,2,33,2,0
25534,"300,000.00",2,2,1,33,0,0
25535,"120,000.00",2,2,1,44,-1,1
25536,"360,000.00",2,1,2,35,-1,0
25537,"50,000.00",2,3,1,35,1,0
25538,"230,000.00",2,1,2,37,1,0
25539,"50,000.00",2,2,1,37,0,0
25540,"30,000.00",2,2,1,38,0,0
25541,"150,000.00",2,3,1,45,2,1
25542,"70,000.00",2,3,1,44,0,0
25543,"320,000.00",2,1,2,35,0,0
25544,"330,000.00",2,1,1,41,1,1
25545,"120,000.00",2,2,1,37,0,0
25546,"360,000.00",2,1,1,36,-2,0
25547,"30,000.00",2,2,1,40,1,0
25548,"150,000.00",2,3,2,39,0,0
25549,"30,000.00",2,2,2,49,2,1
25550,"150,000.00",2,2,1,46,0,0
25551,"470,000.00",2,1,1,37,-1,0
25552,"410,000.00",2,2,1,42,0,0
25553,"390,000.00",2,3,2,43,1,1
25554,"320,000.00",2,2,1,37,0,0
25555,"450,000.00",2,3,2,40,-1,0
25556,"70,000.00",2,2,2,42,1,0
25557,"50,000.00",2,2,1,44,0,0
25558,"100,000.00",2,3,1,46,0,0
25559,"110,000.00",2,1,2,28,0,0
25560,"280,000.00",2,2,2,28,0,0
25561,"500,000.00",2,1,2,28,0,0
25562,"360,000.00",2,1,2,30,0,0
25563,"180,000.00",2,2,1,30,-1,0
25564,"480,000.00",2,2,2,31,0,0
25565,"450,000.00",2,1,1,39,-1,0
25566,"80,000.00",2,1,2,26,0,0
25567,"290,000.00",2,2,2,25,0,0
25568,"500,000.00",2,2,2,27,0,0
25569,"200,000.00",2,1,1,37,-1,0
25570,"130,000.00",2,3,1,43,2,1
25571,"360,000.00",2,2,2,34,0,0
25572,"300,000.00",2,2,1,34,0,0
25573,"70,000.00",2,2,2,41,0,1
25574,"80,000.00",2,3,1,44,-1,0
25575,"30,000.00",2,1,2,36,2,1
25576,"280,000.00",2,2,2,30,0,0
25577,"210,000.00",1,3,2,46,0,0
25578,"80,000.00",2,3,1,41,0,0
25579,"260,000.00",2,1,2,37,-2,0
25580,"120,000.00",2,3,1,36,0,1
25581,"150,000.00",2,1,2,32,2,0
25582,"180,000.00",2,2,1,31,1,0
25583,"140,000.00",2,2,1,34,-1,0
25584,"370,000.00",2,3,1,34,0,0
25585,"30,000.00",2,2,1,35,2,1
25586,"160,000.00",2,2,2,33,0,0
25588,"230,000.00",2,1,1,34,2,1
25589,"80,000.00",2,2,1,37,0,0
25590,"360,000.00",2,2,1,37,-1,0
25591,"130,000.00",2,2,1,42,2,1
25592,"500,000.00",2,1,2,35,-1,0
25593,"360,000.00",2,2,1,47,0,0
25594,"120,000.00",2,3,1,38,0,0
25595,"150,000.00",2,2,2,36,0,0
25596,"120,000.00",2,2,1,37,-1,0
25598,"230,000.00",2,3,1,43,-2,0
25600,"20,000.00",2,3,2,45,-1,0
25601,"100,000.00",2,3,1,38,0,0
25603,"160,000.00",2,2,2,38,0,0
25604,"160,000.00",2,1,2,32,-2,0
25605,"50,000.00",2,3,1,39,2,1
25606,"100,000.00",2,1,2,26,1,0
25607,"420,000.00",2,1,1,44,1,0
25608,"500,000.00",2,2,1,38,-1,0
25609,"360,000.00",2,1,1,41,-2,1
25610,"190,000.00",2,1,2,28,-2,0
25611,"120,000.00",2,2,2,32,0,0
25612,"300,000.00",2,2,1,33,0,0
25613,"50,000.00",2,2,2,31,0,0
25614,"290,000.00",2,1,2,29,0,0
25615,"240,000.00",2,2,2,29,0,0
25616,"120,000.00",2,2,1,28,0,0
25617,"150,000.00",2,2,2,30,-1,0
25618,"270,000.00",2,1,2,31,-1,0
25619,"310,000.00",2,1,2,31,-2,0
25620,"20,000.00",2,2,1,42,0,1
25621,"70,000.00",2,1,2,29,0,0
25622,"290,000.00",2,2,1,29,0,0
25623,"120,000.00",2,2,2,38,-1,0
25624,"140,000.00",2,3,1,48,0,0
25625,"220,000.00",2,1,1,43,0,0
25626,"240,000.00",2,1,2,28,0,0
25627,"320,000.00",2,2,1,30,0,0
25628,"50,000.00",2,2,1,30,0,1
25629,"100,000.00",2,1,1,30,0,0
25630,"70,000.00",2,2,2,30,2,1
25631,"230,000.00",2,1,2,30,0,0
25632,"120,000.00",2,2,2,30,-1,0
25633,"350,000.00",2,1,2,31,0,0
25634,"70,000.00",2,1,2,34,2,1
25635,"50,000.00",2,3,1,31,0,0
25636,"150,000.00",2,1,2,32,-2,0
25637,"410,000.00",2,3,1,34,-2,0
25638,"410,000.00",2,1,2,34,0,0
25639,"400,000.00",2,1,2,35,-2,0
25640,"50,000.00",2,2,1,34,0,0
25641,"390,000.00",2,1,1,39,0,0
25642,"360,000.00",2,1,2,36,-1,0
25643,"30,000.00",2,2,1,36,-1,0
25644,"300,000.00",2,2,2,42,-2,0
25645,"170,000.00",2,1,1,44,-2,0
25646,"40,000.00",2,2,2,44,2,1
25647,"430,000.00",2,1,2,38,0,0
25648,"130,000.00",2,2,1,47,-1,1
25649,"450,000.00",2,2,1,42,0,0
25650,"90,000.00",2,1,2,29,0,0
25651,"190,000.00",2,1,1,43,-2,0
25652,"210,000.00",2,1,2,38,0,0
25653,"20,000.00",2,2,1,43,0,1
25654,"200,000.00",2,1,1,36,1,0
25655,"160,000.00",2,1,2,29,-2,0
25656,"220,000.00",2,2,2,30,0,0
25657,"230,000.00",2,1,2,31,-1,0
25658,"290,000.00",2,1,2,32,-2,0
25659,"360,000.00",2,1,2,33,0,0
25660,"160,000.00",2,2,1,33,0,0
25661,"240,000.00",2,2,1,34,-2,0
25662,"260,000.00",2,2,1,35,-2,0
25663,"100,000.00",2,2,1,34,0,0
25664,"70,000.00",2,3,1,42,0,0
25665,"170,000.00",2,2,2,25,0,0
25666,"40,000.00",2,2,2,26,-1,0
25667,"80,000.00",2,2,1,47,0,0
25668,"30,000.00",2,1,2,25,0,0
25669,"140,000.00",2,1,2,25,1,1
25670,"230,000.00",2,2,1,27,0,0
25671,"200,000.00",2,2,1,39,0,0
25672,"400,000.00",2,1,1,35,-2,0
25673,"170,000.00",2,2,1,38,0,0
25674,"270,000.00",2,3,1,43,-1,0
25675,"30,000.00",2,2,1,39,-1,0
25676,"200,000.00",2,2,2,46,-2,0
25677,"280,000.00",2,1,2,31,2,0
25678,"420,000.00",2,2,2,32,0,0
25679,"30,000.00",2,3,1,43,2,1
25680,"180,000.00",2,2,1,41,0,0
25681,"290,000.00",2,2,1,31,0,0
25682,"20,000.00",2,2,2,32,0,0
25683,"500,000.00",2,3,1,38,-2,0
25684,"340,000.00",2,2,1,42,0,0
25685,"270,000.00",2,2,1,39,0,0
25686,"150,000.00",2,3,1,41,1,0
25687,"40,000.00",2,2,2,33,-1,0
25688,"360,000.00",2,1,2,34,-2,0
25689,"500,000.00",2,2,1,34,0,0
25690,"280,000.00",2,2,2,47,-2,0
25691,"50,000.00",2,2,2,43,0,0
25692,"330,000.00",2,1,2,42,-2,1
25693,"360,000.00",2,3,2,46,-1,0
25694,"340,000.00",2,3,1,40,0,0
25695,"500,000.00",2,1,2,26,-1,0
25696,"270,000.00",2,1,2,34,0,0
25697,"120,000.00",2,3,1,40,0,0
25698,"140,000.00",2,2,1,39,-1,0
25699,"200,000.00",2,2,2,27,-1,0
25700,"50,000.00",2,3,1,45,0,0
25701,"220,000.00",2,1,2,28,0,0
25702,"80,000.00",2,1,2,43,0,0
25704,"20,000.00",2,1,2,29,1,0
25705,"260,000.00",2,1,2,29,2,1
25706,"430,000.00",2,1,2,29,0,0
25707,"360,000.00",2,1,1,39,-1,0
25708,"500,000.00",2,1,2,30,-1,0
25709,"50,000.00",2,3,1,45,1,0
25710,"50,000.00",2,2,1,47,0,0
25711,"360,000.00",2,1,2,35,-2,0
25712,"10,000.00",2,3,2,36,-1,0
25713,"220,000.00",2,1,2,32,1,0
25714,"110,000.00",2,2,2,33,0,1
25715,"290,000.00",2,2,2,34,0,0
25716,"110,000.00",2,2,1,35,0,0
25717,"120,000.00",2,2,2,40,1,0
25718,"140,000.00",2,2,1,46,0,0
25719,"500,000.00",2,2,1,38,0,0
25720,"360,000.00",2,1,1,45,-2,0
25721,"280,000.00",2,2,1,44,0,1
25722,"220,000.00",2,2,2,38,-1,1
25723,"210,000.00",2,2,1,30,0,0
25724,"170,000.00",2,1,2,38,-1,0
25725,"50,000.00",2,1,2,23,0,0
25726,"300,000.00",2,1,1,34,2,1
25727,"160,000.00",2,1,2,30,-2,1
25728,"320,000.00",2,2,2,26,1,1
25729,"280,000.00",2,3,1,37,0,0
25730,"290,000.00",2,1,2,31,0,0
25731,"20,000.00",2,3,2,41,0,0
25732,"80,000.00",2,3,1,37,0,0
25733,"200,000.00",2,3,1,47,1,0
25734,"270,000.00",2,1,2,29,-2,0
25735,"200,000.00",2,1,1,46,-1,0
25736,"130,000.00",2,2,1,39,0,0
25737,"30,000.00",2,2,2,35,2,1
25738,"60,000.00",2,2,1,29,-1,0
25739,"180,000.00",2,1,2,34,0,1
25740,"90,000.00",2,2,1,45,2,1
25741,"430,000.00",2,1,1,43,0,0
25742,"30,000.00",2,2,1,37,3,1
25743,"190,000.00",2,2,2,40,0,1
25744,"240,000.00",2,1,2,31,2,1
25745,"240,000.00",2,1,1,33,-1,0
25746,"240,000.00",2,2,1,38,0,0
25747,"160,000.00",2,2,1,41,1,0
25748,"110,000.00",2,2,1,28,0,0
25749,"360,000.00",2,1,2,30,-1,0
25750,"130,000.00",2,3,1,43,0,1
25751,"30,000.00",2,2,1,38,0,1
25752,"370,000.00",2,1,2,30,-1,0
25753,"120,000.00",2,3,2,31,1,0
25754,"100,000.00",2,2,2,31,1,0
25756,"120,000.00",2,2,1,30,0,0
25757,"290,000.00",2,2,1,33,0,0
25758,"150,000.00",2,3,2,35,0,0
25759,"270,000.00",2,2,1,28,0,0
25760,"20,000.00",2,2,2,29,0,0
25761,"360,000.00",2,1,1,31,-2,1
25762,"320,000.00",2,1,2,30,-2,0
25763,"260,000.00",2,1,1,31,0,0
25764,"320,000.00",2,1,1,38,2,1
25765,"360,000.00",2,1,2,32,0,0
25766,"190,000.00",2,1,2,40,-1,0
25767,"330,000.00",2,1,1,31,0,0
25768,"90,000.00",2,2,1,33,0,1
25769,"240,000.00",2,1,1,41,0,0
25770,"280,000.00",2,1,2,30,-1,0
25771,"360,000.00",2,1,2,31,-2,0
25772,"350,000.00",2,1,1,33,0,1
25773,"420,000.00",2,2,1,33,0,0
25774,"280,000.00",2,2,2,42,0,0
25775,"70,000.00",2,2,1,44,0,0
25776,"140,000.00",2,1,2,32,0,0
25777,"60,000.00",2,2,2,31,0,0
25778,"110,000.00",2,2,1,33,0,0
25779,"300,000.00",2,2,1,46,1,0
25780,"80,000.00",2,3,2,41,0,0
25781,"200,000.00",2,2,1,32,0,0
25782,"450,000.00",2,2,2,42,-1,0
25783,"140,000.00",2,3,2,43,0,0
25784,"150,000.00",2,1,2,37,-1,0
25785,"80,000.00",2,2,1,31,0,0
25786,"200,000.00",2,2,1,35,-2,0
25787,"360,000.00",2,2,1,44,1,1
25788,"160,000.00",2,2,1,37,0,0
25789,"200,000.00",2,1,2,33,-2,0
25790,"150,000.00",2,1,1,35,-1,0
25791,"50,000.00",2,2,2,38,-1,0
25792,"360,000.00",2,2,1,45,0,0
25793,"500,000.00",2,1,1,32,-1,0
25794,"220,000.00",2,1,1,31,0,0
25795,"220,000.00",2,2,2,37,-2,0
25796,"80,000.00",2,2,1,45,0,0
25797,"200,000.00",2,2,2,38,-2,0
25798,"100,000.00",2,1,2,38,2,1
25799,"260,000.00",2,1,1,32,-2,1
25801,"160,000.00",2,3,1,44,-2,0
25802,"50,000.00",2,2,2,35,0,0
25803,"150,000.00",2,3,2,38,0,0
25804,"70,000.00",2,1,2,27,0,0
25805,"80,000.00",2,2,2,27,0,0
25806,"100,000.00",2,1,2,28,-2,0
25807,"150,000.00",2,2,2,30,0,0
25809,"210,000.00",2,3,1,39,1,0
25810,"240,000.00",2,1,2,28,-2,0
25811,"250,000.00",2,1,2,35,-1,0
25812,"200,000.00",2,1,1,38,-2,0
25813,"50,000.00",2,1,1,36,0,0
25814,"450,000.00",2,1,2,35,-1,0
25815,"200,000.00",2,1,1,38,0,0
25816,"350,000.00",2,2,1,47,0,1
25817,"200,000.00",2,1,2,45,-1,0
25818,"530,000.00",2,2,1,44,0,1
25819,"60,000.00",2,3,1,45,0,0
25820,"280,000.00",2,1,2,30,-2,0
25821,"210,000.00",2,1,1,34,0,0
25822,"210,000.00",2,1,2,34,1,1
25823,"420,000.00",2,2,1,46,0,0
25824,"80,000.00",2,2,2,45,-1,0
25825,"170,000.00",2,1,1,31,0,0
25826,"80,000.00",2,2,2,35,0,0
25827,"510,000.00",2,2,1,38,0,0
25828,"110,000.00",2,2,1,31,0,0
25829,"10,000.00",2,2,2,31,0,1
25830,"300,000.00",2,1,2,32,-2,0
25831,"60,000.00",2,2,1,32,1,1
25832,"200,000.00",2,2,2,33,0,0
25833,"230,000.00",2,2,1,35,-1,0
25834,"500,000.00",2,1,2,45,-2,0
25835,"50,000.00",2,2,2,47,2,1
25836,"280,000.00",2,2,1,45,0,0
25837,"170,000.00",2,2,1,31,0,0
25838,"60,000.00",2,2,2,31,2,1
25839,"210,000.00",2,1,2,32,1,1
25840,"70,000.00",2,3,2,42,0,1
25841,"300,000.00",2,3,1,37,1,0
25842,"330,000.00",2,1,2,31,0,0
25843,"200,000.00",2,2,2,49,0,0
25845,"20,000.00",2,2,1,48,1,1
25846,"230,000.00",2,2,1,45,-1,1
25847,"80,000.00",2,2,1,27,0,0
25849,"230,000.00",2,2,1,35,0,0
25850,"80,000.00",2,2,2,38,-1,0
25851,"300,000.00",2,3,1,32,-2,1
25852,"100,000.00",2,3,1,43,2,1
25853,"370,000.00",2,2,1,47,-2,0
25854,"200,000.00",2,2,2,37,-1,0
25855,"130,000.00",2,1,2,30,-1,0
25856,"50,000.00",2,2,1,42,0,0
25857,"300,000.00",2,2,2,35,0,0
25858,"500,000.00",2,1,1,44,0,0
25859,"140,000.00",2,2,1,37,-1,1
25860,"20,000.00",2,2,1,44,0,0
25861,"270,000.00",2,1,1,44,-2,0
25862,"150,000.00",2,2,1,35,0,0
25863,"70,000.00",2,1,1,45,1,0
25864,"120,000.00",2,1,1,46,0,0
25865,"20,000.00",2,2,2,39,0,0
25866,"260,000.00",2,1,1,34,0,0
25867,"160,000.00",2,1,1,35,1,0
25868,"50,000.00",2,2,1,45,0,0
25869,"350,000.00",2,2,1,39,1,0
25870,"510,000.00",2,1,2,40,8,1
25871,"250,000.00",2,1,1,38,-1,0
25872,"80,000.00",2,2,1,36,1,0
25873,"180,000.00",2,2,2,33,-1,0
25875,"170,000.00",2,1,1,35,2,1
25876,"200,000.00",2,1,1,39,-1,0
25877,"210,000.00",2,1,1,31,-2,1
25878,"200,000.00",2,1,2,47,-1,0
25879,"200,000.00",2,2,2,34,2,1
25880,"200,000.00",2,2,1,32,-1,0
25881,"240,000.00",2,2,1,29,0,0
25882,"450,000.00",2,2,2,34,-2,0
25883,"80,000.00",2,2,1,26,0,0
25884,"430,000.00",2,2,2,33,0,0
25885,"30,000.00",2,3,1,40,2,1
25886,"290,000.00",2,2,1,30,0,0
25887,"40,000.00",2,2,2,37,1,1
25888,"170,000.00",2,3,1,37,0,0
25889,"130,000.00",2,1,2,26,0,0
25890,"360,000.00",2,2,2,27,0,0
25891,"360,000.00",2,3,1,30,1,0
25892,"180,000.00",2,3,1,45,-2,0
25893,"210,000.00",2,2,2,28,0,0
25894,"260,000.00",2,2,2,35,-2,0
25895,"200,000.00",2,2,1,33,1,0
25896,"340,000.00",2,1,2,31,0,0
25897,"200,000.00",2,1,1,37,-1,0
25898,"360,000.00",2,2,1,35,2,1
25899,"90,000.00",2,2,2,32,0,0
25900,"40,000.00",2,3,1,34,0,0
25901,"500,000.00",2,2,2,28,0,0
25902,"240,000.00",2,2,1,36,0,0
25903,"440,000.00",2,1,2,33,-1,0
25904,"50,000.00",2,2,1,33,0,0
25905,"180,000.00",2,2,2,28,1,1
25906,"30,000.00",2,2,1,35,0,0
25907,"60,000.00",2,1,2,29,0,0
25908,"150,000.00",2,3,1,29,0,0
25909,"80,000.00",2,2,1,32,0,0
25910,"290,000.00",2,1,1,34,-2,0
25911,"220,000.00",2,2,1,40,0,0
25912,"50,000.00",2,1,2,34,-1,0
25913,"80,000.00",2,3,1,48,2,0
25914,"400,000.00",2,1,2,37,1,0
25915,"150,000.00",2,1,1,33,-2,0
25916,"250,000.00",2,1,2,34,2,0
25917,"120,000.00",2,2,1,34,-1,0
25918,"300,000.00",2,1,2,28,-1,0
25919,"500,000.00",2,2,2,39,0,0
25920,"240,000.00",2,2,2,36,-1,0
25921,"240,000.00",2,2,2,29,0,0
25922,"30,000.00",2,2,2,39,-2,1
25923,"90,000.00",2,1,2,29,-2,0
25924,"60,000.00",2,1,2,31,-1,1
25925,"60,000.00",2,2,2,41,0,0
25926,"230,000.00",2,1,2,41,-1,0
25927,"290,000.00",2,1,1,40,0,0
25928,"430,000.00",2,1,2,42,-2,0
25929,"230,000.00",2,2,1,39,-2,1
25930,"140,000.00",2,3,1,48,1,0
25931,"210,000.00",2,2,2,30,0,0
25932,"390,000.00",2,2,2,36,0,0
25933,"320,000.00",2,1,1,35,-1,0
25934,"50,000.00",2,2,1,44,2,1
25935,"100,000.00",2,1,2,30,0,0
25936,"260,000.00",2,3,1,40,-2,0
25937,"260,000.00",2,1,1,30,1,0
25938,"100,000.00",2,1,2,30,0,0
25939,"340,000.00",2,2,1,37,0,0
25940,"150,000.00",2,2,1,36,0,0
25941,"360,000.00",2,2,2,30,0,0
25942,"210,000.00",2,2,1,34,-1,0
25943,"200,000.00",2,1,1,33,2,0
25944,"310,000.00",2,1,1,41,0,0
25945,"260,000.00",2,1,1,32,-2,0
25946,"210,000.00",2,2,2,41,-2,0
25947,"330,000.00",2,2,2,39,-1,0
25948,"430,000.00",2,2,2,29,-2,0
25949,"450,000.00",2,1,2,32,0,0
25950,"150,000.00",2,2,1,32,-1,0
25951,"410,000.00",2,3,1,32,-2,0
25952,"90,000.00",2,2,1,48,0,0
25953,"280,000.00",2,1,1,36,-1,0
25954,"150,000.00",2,1,1,45,-2,0
25955,"200,000.00",2,1,1,42,-1,0
25956,"150,000.00",2,2,1,42,0,0
25957,"140,000.00",2,1,2,40,1,0
25958,"260,000.00",2,1,1,29,0,0
25959,"160,000.00",2,2,2,30,0,0
25960,"310,000.00",2,1,1,45,0,0
25961,"80,000.00",2,3,1,47,-1,1
25962,"150,000.00",2,3,1,38,2,0
25963,"330,000.00",2,1,1,31,0,0
25964,"180,000.00",2,1,2,30,-2,0
25965,"120,000.00",2,1,2,29,0,1
25967,"200,000.00",2,1,2,35,0,0
25968,"170,000.00",2,2,2,37,1,0
